00	-0.9998845	-0.499813	-0.472161	-0.500000	-0.286759	0.499994	-0.435123	-0.499995	-0.479822	0.500000	-0.476158	-0.499999	-0.499981
01	-0.9955570	0.076762	-0.500000	0.013049	0.495367	-0.159397	-0.275030	-0.233868	0.021885	0.004399	-0.336654	-0.396700	0.499106
02	-0.9438141	0.245724	0.228829	0.126732	-0.470751	-0.073957	-0.004978	0.062458	-0.042098	0.362527	-0.229225	0.119347	0.023780
03	-0.9574873	-0.081650	-0.499723	-0.369738	0.165128	-0.135946	0.122484	0.063505	-0.214197	0.224312	-0.029173	0.146709	0.053416
04	-0.9608859	0.242654	-0.500000	0.036976	0.143111	-0.108475	0.232156	0.192732	-0.219576	-0.071345	-0.337549	0.186076	0.026656
05	-0.9646501	0.324095	-0.099560	-0.033098	-0.490943	-0.113100	0.499550	-0.012659	-0.029778	-0.136755	-0.287599	-0.039978	0.204268
06	-0.9724887	-0.094843	0.494654	0.144281	0.261721	-0.118623	-0.492468	0.006956	0.085656	-0.254429	-0.279840	0.020163	0.326653
07	-0.9023622	-0.499090	0.403165	-0.295058	0.140988	0.478644	0.220216	-0.028668	0.463166	0.498383	-0.247315	0.493079	-0.022105
08	-0.9857976	0.499910	-0.134281	0.499833	-0.014278	-0.499770	-0.300013	0.499700	-0.144691	-0.163556	-0.266680	0.147092	0.500000
09	-0.9597081	-0.444395	-0.020715	-0.088555	0.494017	-0.294275	0.102920	0.131479	0.496895	-0.384220	0.280197	0.261873	0.498093
10	-0.9838489	-0.124961	0.247390	-0.319896	-0.499360	-0.362475	-0.453820	0.303979	-0.499509	-0.462251	0.342518	-0.251684	0.495432
11	-0.9775358	0.500000	-0.499520	0.158722	-0.500000	-0.305211	-0.500000	0.159945	-0.287933	0.500000	0.161546	-0.015720	0.500000
12	-0.9136710	0.500000	-0.163695	-0.499680	0.202006	-0.041621	0.096616	0.278808	-0.031273	0.500000	-0.232023	-0.445150	0.500000
13	-0.9465316	0.210564	0.499937	-0.266825	-0.066039	-0.201988	-0.404966	0.180464	-0.381493	-0.066923	-0.499995	-0.273978	0.222424
14	-0.9656530	-0.062981	0.131719	-0.196410	-0.064688	-0.327729	-0.325469	0.266740	0.466894	-0.098686	0.437472	-0.478635	0.500000
15	-0.9497212	0.494560	0.108179	0.254262	0.488370	0.164327	0.489930	-0.143502	-0.086763	0.068417	-0.473200	-0.312113	-0.180718
16	-0.9603515	0.118656	0.431310	0.122104	0.484835	-0.039364	-0.103166	-0.132776	-0.100115	0.339752	-0.040237	-0.102498	0.058323
17	-0.9999690	0.279420	-0.500000	0.499867	-0.498480	-0.496410	-0.500000	0.499040	-0.500000	0.499930	0.499912	-0.500000	0.499972
18	-0.9993209	0.499488	-0.291076	0.499976	0.204794	-0.498010	-0.500000	0.500000	-0.184877	-0.209150	0.499996	-0.187506	0.427924
19	-0.9580530	-0.095311	-0.305742	0.499914	-0.071062	-0.242438	0.499961	-0.310109	0.499826	0.165941	-0.499932	-0.431713	-0.499973
20	-0.9617472	0.059530	0.454311	0.119236	-0.496178	-0.113642	-0.093955	-0.238429	0.154022	-0.142558	-0.098566	0.174830	0.197967
21	-0.9595034	0.264999	0.393225	-0.067029	-0.500000	-0.046544	-0.440480	-0.494553	-0.011565	0.261306	-0.212273	0.107165	-0.162026
22	-0.9818034	0.228929	0.432332	0.170271	-0.484640	0.085002	0.499756	-0.070595	-0.103997	-0.028653	-0.399943	0.337765	-0.494921
23	-0.9507723	0.420524	0.499685	-0.475438	0.493339	0.212076	-0.059596	-0.157141	-0.330482	0.244720	-0.307207	0.070475	0.226956
24	-0.9411341	0.052373	0.382468	0.133719	-0.010548	-0.071147	0.093298	0.074449	0.266071	0.223394	-0.290020	0.198703	0.496691
25	-0.9522614	-0.489426	0.153116	-0.067007	-0.343612	-0.355519	-0.087940	0.143376	-0.309778	-0.164400	-0.134089	0.138913	-0.347786
26	-0.9870043	-0.096165	-0.333244	0.007914	0.492422	0.165166	-0.061240	-0.302939	-0.011237	0.279222	0.048957	-0.052647	0.202983
27	-0.9442187	0.323088	0.499913	-0.415179	0.499777	0.081621	0.364030	-0.180902	0.076543	-0.153383	-0.499403	0.087082	0.276645
28	-0.9999934	-0.499960	-0.281900	-0.499960	-0.498670	0.499840	0.102481	-0.499460	0.079764	-0.499940	0.200988	0.438260	-0.098580
29	-0.9441186	-0.033364	-0.499560	-0.140819	0.365848	-0.258125	0.096643	0.204634	-0.076090	0.074487	0.068524	0.140213	0.101902
30	-0.9999067	0.499680	0.500000	0.500000	-0.343500	-0.499970	0.401080	0.499750	0.209280	-0.500000	-0.500000	0.336560	-0.298920
