00	-0.9888967	0.061193	-0.499000	-0.038091	-0.206220	-0.073217	0.055874	-0.041404	0.039801	-0.000749	-0.052452	0.142729	-0.162112
01	-0.9903286	0.012396	0.405150	0.045342	-0.153994	0.086100	-0.123811	-0.106027	0.021452	-0.010134	-0.302949	-0.169280	0.109506
02	-0.9882302	-0.100882	0.245815	-0.145520	0.128874	-0.191206	0.090067	0.256233	0.152612	0.209100	0.120315	0.076617	0.224052
03	-0.9871758	0.213420	-0.027335	0.093269	-0.024529	0.227773	0.225257	-0.210546	-0.074681	0.083311	0.035480	0.102517	0.068911
04	-0.9919876	0.022250	-0.322640	-0.071391	-0.137072	-0.215041	0.333368	0.119458	0.198567	0.083738	-0.021272	0.015257	0.163229
05	-0.9905683	0.364939	0.017025	0.197613	-0.132368	0.354755	0.296180	-0.165207	0.224840	-0.176736	0.214530	0.130637	0.205675
06	-0.9926087	-0.013125	0.038298	0.053604	-0.362745	0.037900	-0.202568	0.075509	0.016079	-0.108290	-0.196591	-0.003976	-0.047181
07	-0.9880856	-0.129780	0.077384	-0.013691	0.315130	0.084333	0.193154	-0.112506	0.016498	0.190774	-0.060099	-0.004419	-0.043414
08	-0.9921595	-0.083267	-0.249823	-0.137150	-0.258734	-0.248290	-0.051937	0.136912	0.011758	0.045273	-0.106335	-0.016365	-0.068568
09	-0.9862710	-0.016018	-0.317299	0.158230	0.091201	0.043149	0.110278	-0.209422	-0.009335	-0.022754	-0.089673	0.047002	-0.110273
10	-0.9913154	-0.295994	0.134636	0.082518	0.033312	-0.163486	0.088077	0.068988	-0.108448	0.072161	-0.097564	0.199786	0.023153
11	-0.9896084	-0.056716	-0.054818	-0.165344	0.009672	-0.203232	0.035945	0.231095	0.121563	0.090162	0.127429	-0.100381	0.151022
12	-0.9895602	0.090521	-0.481433	-0.082560	0.296626	0.044810	-0.208321	0.089984	-0.092505	0.026590	-0.201252	0.026161	-0.237599
13	-0.9883932	-0.010455	0.269812	-0.076217	-0.477056	-0.211479	0.028021	0.024502	-0.101401	0.042983	0.015365	-0.015983	0.076083
14	-0.9882282	0.100879	0.171159	0.133167	0.477772	0.039604	-0.261743	0.088979	0.090682	0.072607	-0.015521	-0.178235	0.011543
15	-0.9905355	-0.011173	0.230615	0.000797	0.498950	0.084924	-0.000948	0.021611	0.056538	-0.035342	-0.193022	-0.080609	0.149815
16	-0.9863054	0.043645	-0.216114	-0.008340	-0.495293	-0.148065	0.195712	0.011652	0.168987	0.089831	0.044917	-0.135673	0.174041
17	-0.9904719	0.115634	-0.025144	0.255133	0.204382	0.108917	0.087049	-0.111365	-0.005010	0.059003	0.079633	-0.081354	0.001943
18	-0.9846280	-0.048823	-0.270898	0.104387	0.066079	-0.303733	0.365000	0.175059	0.075860	-0.053869	-0.199599	0.069989	0.106172
19	-0.9913030	-0.086933	0.450326	-0.150554	0.498380	-0.206120	-0.082361	0.029783	0.207378	0.067934	-0.019708	0.295956	-0.008814
20	-0.9895329	0.029216	-0.257314	0.088297	0.469697	0.030663	-0.053087	-0.060131	-0.001269	-0.053595	-0.083283	0.106617	0.103385
21	-0.9894019	-0.160143	-0.423163	-0.040167	-0.500000	0.006768	-0.180033	-0.188531	-0.016692	0.141758	-0.129160	-0.010057	-0.060811
22	-0.9893339	-0.013764	-0.143060	0.166189	0.113791	0.017360	0.035965	-0.084742	0.152905	0.010863	-0.022479	0.196504	0.093429
23	-0.9908278	-0.030015	0.467203	-0.090157	-0.413543	0.215376	-0.122272	-0.015688	-0.188685	0.080254	-0.177855	-0.085055	0.136747
24	-0.9913512	0.014703	-0.074433	0.125995	-0.066946	-0.000322	0.068610	0.028519	0.141798	-0.017716	-0.112962	0.037648	-0.070209
25	-0.9922095	0.038193	0.491720	-0.028041	-0.234130	-0.103497	0.151784	0.034155	0.025054	0.115334	0.118548	0.007978	-0.131412
26	-0.9833072	-0.261935	-0.420474	-0.152968	-0.472837	-0.087824	-0.143870	-0.009618	-0.159268	0.160790	-0.313873	-0.272355	0.029078
27	-0.9870524	0.032256	0.389780	-0.103721	0.093830	0.076009	0.059329	-0.100958	-0.126372	-0.020187	-0.059407	0.098446	0.054268
28	-0.9907552	-0.148852	-0.196084	0.105723	0.249913	0.134686	0.297793	0.144038	-0.065754	0.059091	0.123559	-0.000718	-0.075154
29	-0.9905279	0.042680	0.264020	-0.017819	-0.037316	-0.035318	0.060400	0.058223	0.047573	0.017801	0.201532	0.091680	0.095068
30	-0.9908990	0.056926	0.376880	0.068053	0.243544	0.147381	-0.141373	0.028699	0.100633	0.047373	-0.142172	0.108384	-0.168790
31	-0.9904122	0.027991	0.476941	0.083648	0.370764	0.091077	-0.085094	0.021700	0.086042	0.029112	0.015120	-0.058208	0.033166
32	-0.9918622	-0.185445	0.110191	-0.133257	0.150272	0.014494	0.064798	0.188960	0.078207	-0.042200	0.270866	-0.027814	0.005923
33	-0.9859114	-0.192001	-0.042179	-0.190438	0.070379	-0.191159	0.079348	0.241905	0.243492	-0.006527	-0.055503	-0.104307	0.288270
34	-0.9918885	0.129134	0.127461	0.140222	0.222790	0.078286	0.008842	-0.133885	-0.041839	0.006665	-0.080224	-0.021594	0.010113
35	-0.9880597	0.006251	-0.220952	0.025013	-0.479457	-0.042637	0.175754	0.063742	0.035653	-0.014536	0.119112	0.056403	-0.011099
36	-0.9891774	-0.066747	-0.051690	0.000020	-0.472470	0.040670	0.019559	0.040210	0.113925	-0.112331	-0.048842	-0.002965	0.022725
37	-0.9893408	-0.163233	0.200806	-0.144584	0.368327	-0.132825	0.141500	0.195453	-0.068184	-0.217236	0.086724	-0.028562	-0.048471
38	-0.9880326	0.074208	-0.093441	0.076564	-0.497670	-0.077340	0.032621	0.015431	0.122574	-0.203158	0.004309	0.144802	0.064654
