00	-0.9935311	0.004162	0.446677	-0.018695	-0.389233	-0.084607	0.297738	-0.028308	0.258419	0.017171	0.166584	0.147186	0.093903
01	-0.9934936	0.063273	0.330456	0.039429	0.057876	0.095085	-0.114029	-0.120652	0.067188	0.010069	-0.236278	-0.182231	0.130856
02	-0.9932411	0.000944	0.490198	-0.059714	0.499954	-0.074984	0.059504	0.166309	0.143355	0.184711	0.125650	0.071186	0.179777
03	-0.9939135	0.120573	-0.127436	-0.022844	-0.415470	0.154831	-0.082093	-0.090688	-0.329296	0.080573	-0.219144	0.088159	-0.199652
04	-0.9935420	0.048915	0.164272	0.010575	0.107374	-0.142942	-0.001278	0.078000	-0.026046	0.074010	-0.280336	0.017031	-0.057417
05	-0.9948286	-0.023797	0.308904	-0.229431	0.094590	-0.021756	0.111265	0.238742	0.051837	-0.099829	0.132016	0.064054	0.059273
06	-0.9930211	0.085235	0.189910	0.081419	0.237060	0.110229	0.095924	0.018099	0.273710	-0.090082	0.077990	-0.013841	0.202430
07	-0.9937498	-0.020474	0.455170	0.018200	-0.481694	0.191213	0.170803	-0.140937	0.013878	0.183516	-0.022003	-0.013244	-0.061156
08	-0.9927590	-0.051668	-0.496995	-0.101036	-0.099613	-0.193959	0.064434	0.126288	0.114167	0.028650	0.020008	-0.026849	0.019344
09	-0.9937517	-0.003026	-0.467180	0.158923	-0.043081	0.006979	0.168558	-0.219496	0.131425	-0.008135	-0.033689	0.127972	0.035796
10	-0.9938198	-0.219860	0.275141	0.136184	0.014717	-0.087013	0.166733	0.026962	-0.053446	0.056556	-0.007206	0.189541	0.051360
11	-0.9927664	0.009763	0.189720	-0.073917	0.057371	-0.127861	-0.125708	0.141233	-0.070050	0.080923	-0.043227	-0.062726	-0.009356
12	-0.9929507	0.216644	0.111566	0.095737	0.135707	0.193181	-0.071465	-0.046480	0.038294	0.075936	-0.051631	-0.061712	-0.099090
13	-0.9927532	0.274743	0.160691	0.220429	0.213064	0.084613	-0.101594	-0.224818	-0.205629	0.064559	-0.054819	-0.069660	-0.035490
14	-0.9904519	0.051355	0.480770	0.075434	0.108290	-0.051174	-0.254707	0.114433	0.135146	0.041892	-0.007123	-0.153138	0.091138
15	-0.9942568	-0.140369	-0.384466	-0.179484	-0.405565	-0.060402	0.043331	0.170407	0.104035	-0.001323	-0.111601	-0.165343	0.127466
16	-0.9915026	0.106851	-0.255121	-0.005092	0.261062	-0.162804	0.119850	-0.035357	0.082968	0.125389	-0.065044	-0.097880	0.118253
17	-0.9928972	-0.159126	0.294270	0.009624	0.451620	-0.146036	0.271458	0.151978	0.190150	0.040636	0.271290	-0.048784	0.156990
18	-0.9937964	0.149856	0.096312	0.140701	0.286979	-0.049367	0.080380	0.077054	-0.104082	0.045549	-0.163637	0.038780	-0.150099
19	-0.9937859	0.155454	0.071000	0.087475	-0.057045	0.000307	-0.140174	-0.213505	0.083411	0.143720	-0.084570	0.196197	-0.182315
20	-0.9929951	-0.016412	-0.371696	0.047487	0.271596	0.008942	-0.115421	-0.016352	-0.037794	-0.043311	-0.131450	0.104070	0.046483
21	-0.9916059	-0.219509	-0.130581	-0.079508	0.075775	-0.075513	-0.168643	-0.147349	0.042581	0.119389	-0.108226	0.039845	-0.010165
